source_row_index,token,symbol,quote_address,quote_symbol,quote_decimals,base_decimals,quote_metadata_block,quote_metadata_scope,historical_quote_verified,native_quote_supported,confirmation_time,assumed_entry_time,old_usd_fdv_proxy,fdv_proxy_quote_units,true_usd_fdv,price_basis,graduation_time,curve_venue_ended_at_entry,old_near_target_observation_present,old_near_target_price_proxy_negative,actual_execution_status,actual_pnl_bnb,buys_in_confirmation_window,sub_one_usdt_buy_count,sub_one_usdt_total_volume,trade_count,trades_with_block_log_tx_identity,audit_flags
444,0x126bf37a27ffef9fb1250ea6f38fc9ee92654444,SHAPAN CZ,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788582749.0,1788582752.0,24074877.519259688,32791.96578348296,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,283,253,0.003852751544899527,1055,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
518,0x13267a8bcc2702c64249d01fcd15ee0583694444,牛来币安,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787211866.0,1787211869.0,26812377.409936752,36520.66607180456,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,13,2,1.162629183750533,734,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
174,0x1362a4e5012441def6e50b8865cda50010f1ffff,"诚迎天下客,有喜就来坐",0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786714033.0,1786714036.0,4300630.01861129,5857.812248677132,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,9,,,43,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
320,0x13869585d3e8778f568b6c6cf1a24cadd08a4444,牛来人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788878573.0,1788878576.0,28202252.1290433,38413.78989749417,,prior_trade_average_not_size_specific_quote,,,True,True,unknown,,283,253,0.37110735618815394,677,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
343,0x14c5577f4b8f68993b3aef9bd82c3d6190034444,4Stock,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788938125.0,1788938128.0,28234984.44768855,38458.37401104451,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,53,50,0.08888874528443924,497,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
8,0x1580bd018e2412bf612063de8b634801b9924444,牛来人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788876303.0,1788876306.0,26096988.55497784,35546.24753800597,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,284,253,0.00038067552054471,509,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
189,0x158b4906845dc50d34a41d2710528fc9597dffff,Son,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786887291.0,1786887294.0,216025.31774962303,294.2442727837191,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,17,,,463,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
137,0x16132dce229bbcc3bf985d384562fe558bc44444,mini,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786980460.0,1786980463.0,367049.72333234246,499.951950273564,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,37,,,274,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
29,0x1694f5dcbf25dba94f1d2d67ffe1839392ff4444,我的女友景甜,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787928660.0,1787928663.0,24094477.882425863,32818.66309223459,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,201,170,0.000252253671760288,595,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
163,0x1717f3771ada3b3cf4dfa3a1c0b793504c0affff,sme,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787477001.0,1787477004.0,242739.39608708717,330.63104742374,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,33,,,182,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
141,0x17376ec77507dc377e878a5eb6fbabfa2260ffff,牛叉,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788208879.0,1788208882.0,5594076.259025126,7619.592545357514,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,7,,,34,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
152,0x174fc6849774eaea6967effd77bc15961695ffff,边角料,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788605752.0,1788605755.0,276771.345950755,376.9853657201397,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,14,,,40,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
519,0x174fd40c68b1945202dabdd2294818f332fd4444,我的女友景甜,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787970730.0,1787970733.0,24129114.302501936,32865.8407487393,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,201,170,0.002585284441752817,1078,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
88,0x18f90e53a71c127519572c31faafbebbfe0f4444,牛来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787045547.0,1787045550.0,13676446.236190433,18628.44604953953,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,6,1,0.48081208671893416,225,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
47,0x191526daf4914b72766e3b6eaf9488bb5f604444,景甜人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787849641.0,1787849644.0,24533733.534043014,33416.96546309849,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,58,51,0.5431493511607267,392,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
448,0x19fe004ac122901b9230311308db5a6b078d4444,牛来人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788350673.0,1788350676.0,24162044.90603537,32910.69494263641,,prior_trade_average_not_size_specific_quote,,,True,False,unknown,,34,1,0.006696891016765223,660,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
354,0x1b90d184446312e740fd490d9d4e0bfa3eae4444,太空神牛,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1789003194.0,1789003197.0,30591811.643357676,41668.56673979825,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,233,201,0.000298152596551372,588,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
311,0x1cf042c8180160a1effcc2e38ea7ee8710964444,New Tesla Roadster,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1789264650.0,1789264653.0,26971260.86418246,36737.07842077783,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,111,109,0.157795511743609,465,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
417,0x1d46d065106cef58569bb911005cd62880e34444,BEN,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788694764.0,1788694767.0,26224365.15046029,35719.74495070664,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,285,253,0.03801162467869737,1003,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
385,0x1d57518ea980586fb295f270f4d4154417fc4444,BNB 狗来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787725311.0,1787725314.0,24219091.774868254,32988.39747588195,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,32,0,0.0,1168,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
103,0x1d692d9b6db95c6b64c395570ed6aa4ffdd5ffff,meme,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787213206.0,1787213209.0,606835.9786766721,826.5605768101015,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,79,,,480,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
307,0x1d88744cf50ec22f3b478f8013b354b1fe384444,StarlinkCoin,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1789200563.0,1789200566.0,28280376.520356987,38520.20175212415,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,232,229,1.2278206182206823,381,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
35,0x1d9569226d5393609c730ed59319ff4774af4444,景甜指甲刀,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787883611.0,1787883614.0,24076260.798166636,32793.84992326932,,prior_trade_average_not_size_specific_quote,,,True,True,unknown,,122,92,0.3494608798324619,674,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
377,0x1dd5a19d29ef5938bbd105c6c02122800de24444,牛来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786810676.0,1786810679.0,27673120.576126877,37693.069147645474,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,1,0.48895897571715846,647,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
461,0x1debf67c9390824e3be3d04663f241b65b224444,牛来人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788920698.0,1788920701.0,26112346.530264128,35567.16636509818,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,269,237,0.00034101935481994,884,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
133,0x1e9c1a72f5af4f2a1a6c535657d6f49f1ff24444,佛咪咪,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786980514.0,1786980517.0,327694.89587728074,446.3474343507372,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,34,,,106,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
318,0x204913a48325829cabb3f224a731502b0e0b4444,STONKS人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788777937.0,1788777940.0,28022916.618608072,38169.5201637333,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,94,89,1.155397880088034,357,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
412,0x20dabbc8e833c9bbfbe4a0d5ecefa0a6473f4444,BINANCE MARGE🔶,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1789088113.0,1789088116.0,26101371.301855214,35552.21720017873,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,285,255,1.0521012862322576,937,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
